CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
175678578,03/08/2018,11:00:00,03/08/2018,16:00:00,62,03/08/2018,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"986,013","166,958",UNKNOWN,UNKNOWN,U,,40.624939,-73.993647,"(40.624939, -73.993647)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M
181764260,05/04/2018,17:15:00,05/04/2018,17:30:00,52,05/04/2018,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0,(null),(null),(null),"1,012,886","253,829",UNKNOWN,UNKNOWN,U,,40.86333,-73.896468,"(40.86333, -73.896468)",PATROL BORO BRONX,(null),25-44,UNKNOWN,M
163858457,04/17/2017,10:00:00,04/17/2017,10:20:00,33,04/17/2017,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,001,247","247,436",25-44,BLACK HISPANIC,M,,40.845816,-73.938566,"(40.845816, -73.938566)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D
162941540,03/20/2017,00:38:00,03/20/2017,00:45:00,43,03/20/2017,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,REAR OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,022,594","243,360",18-24,UNKNOWN,M,,40.83456,-73.861433,"(40.83456, -73.861433)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
172458625,12/10/2017,04:40:00,12/10/2017,05:04:00,7,12/10/2017,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"987,408","201,109",18-24,WHITE HISPANIC,M,,40.718676,-73.988606,"(40.718676, -73.988606)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,E
174810765,02/14/2018,16:00:00,02/14/2018,16:05:00,69,02/14/2018,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,007,751","172,325",UNKNOWN,UNKNOWN,U,,40.6396377,-73.91532142,"(40.6396377, -73.91532142)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D
187976506,09/24/2018,13:20:00,09/24/2018,13:30:00,75,09/24/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),"1,018,124","184,814",25-44,BLACK,F,,40.673886,-73.877879,"(40.673886, -73.877879)",PATROL BORO BKLYN NORTH,(null),18-24,WHITE HISPANIC,F
163835810,04/14/2017,22:40:00,04/14/2017,23:40:00,43,04/15/2017,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,020,840","243,087",18-24,BLACK HISPANIC,M,,40.833818,-73.867772,"(40.833818, -73.867772)",PATROL BORO BRONX,(null),25-44,BLACK HISPANIC,M
189505184,11/02/2018,13:05:00,11/02/2018,13:41:00,112,11/02/2018,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,025,401","202,586",25-44,WHITE,M,,40.72264099648,-73.85154182168,"(40.7226409964758, -73.8515418216779)",PATROL BORO QUEENS NORTH,(null),18-24,WHITE,F
165643572,06/08/2017,03:05:00,06/08/2017,03:15:00,108,06/08/2017,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"998,215","213,476",25-44,BLACK,M,,40.75260777,-73.94959612,"(40.75260777, -73.94959612)",PATROL BORO QUEENS NORTH,(null),25-44,BLACK,F
170396421,10/14/2017,07:00:00,10/14/2017,14:00:00,25,10/14/2017,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),"1,001,122","231,520",(null),(null),(null),,40.80213,-73.939058,"(40.80213, -73.939058)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E
160288559,01/10/2017,08:00:00,01/15/2017,08:00:00,121,01/15/2017,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"941,047","167,852",(null),(null),(null),,40.627286,-74.155636,"(40.627286, -74.155636)",PATROL BORO STATEN ISLAND,(null),45-64,ASIAN / PACIFIC ISLANDER,F
191042664,12/11/2018,21:30:00,12/11/2018,21:40:00,113,12/11/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,049,239","184,268",25-44,BLACK,M,,40.672212,-73.765718,"(40.672212, -73.765718)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F
185471919,07/22/2018,15:53:00,07/22/2018,16:05:00,67,07/22/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,004,561","171,019",25-44,BLACK,M,,40.6360609,-73.92681952,"(40.6360609, -73.92681952)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,M
183898491,06/15/2018,16:30:00,06/15/2018,17:50:00,14,06/15/2018,109,GRAND LARCENY,416.0,"LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,(null),(null),(null),"988,340","212,668",UNKNOWN,WHITE,M,,40.750403,-73.985236,"(40.750403, -73.985236)",PATROL BORO MAN SOUTH,(null),18-24,WHITE,M
162130227,02/20/2017,10:30:00,02/21/2017,09:45:00,63,02/21/2017,109,GRAND LARCENY,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,BROOKLYN,FRONT OF,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,004,787","171,678",(null),(null),(null),,40.637871,-73.926001,"(40.637871, -73.926001)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D
187079231,08/30/2018,20:00:00,08/31/2018,13:00:00,19,08/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"996,367","223,994",25-44,UNKNOWN,U,,40.78147967,-73.95624714,"(40.78147967, -73.95624714)",PATROL BORO MAN NORTH,(null),45-64,WHITE,M
191999765,12/31/2018,02:30:00,,(null),13,01/07/2019,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"990,908","209,027",<18,BLACK,M,,40.740407,-73.975972,"(40.740407, -73.975972)",PATROL BORO MAN SOUTH,(null),25-44,BLACK,M
186024810,08/04/2018,22:34:00,08/04/2018,23:14:00,78,08/04/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),"988,231","186,300",45-64,BLACK,M,,40.678026,-73.985645,"(40.678026, -73.985645)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,F
187335305,09/06/2018,13:00:00,09/06/2018,13:02:00,115,09/06/2018,361,OFF. AGNST PUB ORD SENSBLTY &,661.0,"LEWDNESS,PUBLIC",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,024,027","214,608",UNKNOWN,UNKNOWN,M,,40.755637,-73.856426,"(40.755637, -73.856426)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE HISPANIC,F
174893366,02/16/2018,21:41:00,,(null),67,02/16/2018,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,001,632","177,329",25-44,BLACK,M,,40.65338672,-73.93735644,"(40.65338672, -73.93735644)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E
173999066,01/22/2018,17:30:00,01/22/2018,17:35:00,14,01/22/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),"990,886","213,048",UNKNOWN,BLACK,U,4.0,40.75144155,-73.9760491,"(40.75144155, -73.9760491)",PATROL BORO MAN SOUTH,42 ST.-GRAND CENTRAL,45-64,BLACK,F
183095940,05/24/2018,04:00:00,05/24/2018,05:00:00,73,05/24/2018,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),"1,009,140","183,298",UNKNOWN,BLACK,F,,40.669755,-73.910273,"(40.669755, -73.910273)",PATROL BORO BKLYN NORTH,(null),45-64,WHITE HISPANIC,F
169839034,09/21/2017,08:00:00,09/22/2017,20:00:00,84,09/28/2017,109,GRAND LARCENY,425.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,BROOKLYN,INSIDE,BANK,N.Y. POLICE DEPT,0,(null),(null),(null),"986,624","192,118",(null),(null),(null),,40.693998,-73.991438,"(40.693998, -73.991438)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,D
178613852,04/18/2018,17:00:00,,(null),5,04/26/2018,125,NYS LAWS-UNCLASSIFIED FELONY,847.0,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,MANHATTAN,INSIDE,PUBLIC BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),"983,903","200,257",45-64,WHITE HISPANIC,M,,40.716337,-74.001251,"(40.716337, -74.001251)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,E
171682062,11/18/2017,12:14:00,11/18/2017,12:14:00,61,11/18/2017,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. STATE POLICE,11,(null),(null),(null),"995,244","155,739",45-64,WHITE HISPANIC,M,,40.59414554,-73.9604144,"(40.59414554, -73.9604144)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E
163831845,04/16/2017,10:36:00,04/16/2017,11:00:00,72,04/16/2017,121,CRIMINAL MISCHIEF & RELATED OF,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"978,826","174,840",25-44,BLACK,M,,40.646573,-74.019546,"(40.646573, -74.019546)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,M
174265328,01/24/2018,10:00:00,01/30/2018,20:00:00,123,01/31/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"935,785","141,461",18-24,BLACK,F,,40.554823,-74.174406,"(40.554823, -74.174406)",PATROL BORO STATEN ISLAND,(null),25-44,BLACK,F
163266100,03/26/2017,03:00:00,,(null),44,03/26/2017,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,009,069","244,906",18-24,BLACK,M,,40.838853,-73.910303,"(40.838853, -73.910303)",PATROL BORO BRONX,(null),18-24,WHITE,F
161428829,01/27/2017,18:00:00,01/30/2017,10:30:00,75,01/30/2017,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,012,164","186,663",(null),(null),(null),,40.67898,-73.899359,"(40.67898, -73.899359)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,M
183215108,05/28/2018,20:04:00,05/28/2018,20:10:00,120,05/28/2018,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,STATEN ISLAND,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"961,826","174,435",25-44,WHITE HISPANIC,M,,40.645434,-74.080804,"(40.645434, -74.080804)",PATROL BORO STATEN ISLAND,(null),45-64,WHITE HISPANIC,M
170253088,08/25/2017,08:00:00,10/10/2017,12:00:00,18,10/10/2017,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"986,918","217,653",25-44,WHITE,M,,40.764085,-73.990368,"(40.764085, -73.990368)",PATROL BORO MAN SOUTH,(null),18-24,WHITE,F
191647601,12/28/2018,16:10:00,12/28/2018,16:15:00,83,12/29/2018,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,008,089","191,729",25-44,WHITE HISPANIC,M,,40.692899,-73.914034,"(40.692899, -73.914034)",PATROL BORO BKLYN NORTH,(null),25-44,ASIAN / PACIFIC ISLANDER,F
190341933,11/24/2018,16:00:00,,(null),68,11/24/2018,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),"981,799","169,802",(null),(null),(null),,40.632746,-74.008828,"(40.632746, -74.008828)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E
162584410,03/07/2017,06:42:00,03/07/2017,08:35:00,20,03/07/2017,678,MISCELLANEOUS PENAL LAW,201.0,"TRESPASS 4,CRIMINAL SUB 2",COMPLETED,VIOLATION,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"989,730","222,727",25-44,WHITE HISPANIC,M,,40.778009,-73.980211,"(40.778009, -73.980211)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D
178557705,04/24/2018,23:05:00,04/24/2018,23:07:00,44,04/24/2018,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,DOCTOR/DENTIST OFFICE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,007,903","242,932",(null),(null),(null),,40.833437,-73.914525,"(40.833437, -73.914525)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
169471361,09/18/2017,15:24:00,09/18/2017,15:25:00,45,09/18/2017,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,028,870","245,626",45-64,BLACK,M,,40.840752,-73.838736,"(40.840752, -73.838736)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
176025040,03/17/2018,18:30:00,03/17/2018,19:30:00,6,03/18/2018,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"986,290","206,049",UNKNOWN,UNKNOWN,U,,40.732234,-73.992637,"(40.732234, -73.992637)",PATROL BORO MAN SOUTH,(null),25-44,WHITE,M
175111283,02/22/2018,23:55:00,02/23/2018,00:05:00,100,02/23/2018,121,CRIMINAL MISCHIEF & RELATED OF,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,029,157","149,977",25-44,WHITE,M,,40.578215,-73.838339,"(40.578215, -73.838339)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,UNKNOWN,D
178170000,04/14/2018,18:00:00,04/14/2018,19:30:00,52,04/14/2018,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,009,475","257,692",45-64,BLACK HISPANIC,M,,40.873944,-73.908788,"(40.873944, -73.908788)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,D
186527577,08/15/2018,17:30:00,08/16/2018,14:55:00,104,08/17/2018,107,BURGLARY,213.0,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,QUEENS,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),"1,015,653","194,855",UNKNOWN,UNKNOWN,M,,40.701455,-73.886743,"(40.701455, -73.886743)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
160487352,01/14/2017,11:05:00,01/16/2017,21:43:00,62,01/21/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"982,930","164,323",UNKNOWN,UNKNOWN,U,,40.617706,-74.004753,"(40.617706, -74.004753)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F
162907404,03/18/2017,02:05:00,03/18/2017,02:10:00,25,03/18/2017,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),"1,000,414","230,242",25-44,UNKNOWN,U,4.0,40.79862228,-73.94161894,"(40.79862228, -73.94161894)",PATROL BORO MAN NORTH,116 STREET,45-64,BLACK,F
178709181,04/28/2018,11:00:00,04/28/2018,20:00:00,48,04/28/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,017,192","246,565",18-24,BLACK,M,,40.843378,-73.880938,"(40.843378, -73.880938)",PATROL BORO BRONX,(null),18-24,BLACK,M
175498339,03/05/2018,03:31:00,03/05/2018,03:45:00,46,03/05/2018,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),34133,"1,005,622","248,047",25-44,WHITE HISPANIC,M,,40.847481,-73.922749,"(40.847481, -73.922749)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,F
168747405,09/03/2017,10:00:00,09/03/2017,11:22:00,88,09/03/2017,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),477,"990,324","192,487",45-64,WHITE HISPANIC,M,,40.695007,-73.978093,"(40.695007, -73.978093)",PATROL BORO BKLYN NORTH,(null),18-24,BLACK HISPANIC,M
167086392,07/15/2017,23:50:00,07/15/2017,23:55:00,114,07/16/2017,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,(null),(null),(null),"1,003,962","214,343",25-44,ASIAN / PACIFIC ISLANDER,M,,40.754979,-73.928847,"(40.754979, -73.928847)",PATROL BORO QUEENS NORTH,(null),25-44,ASIAN / PACIFIC ISLANDER,M
184574428,06/29/2018,01:15:00,06/29/2018,01:35:00,106,06/29/2018,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),"1,031,898","186,189",25-44,BLACK,M,,40.677597,-73.828216,"(40.677597, -73.828216)",PATROL BORO QUEENS SOUTH,(null),65+,ASIAN / PACIFIC ISLANDER,F
175789691,03/11/2018,08:20:00,03/11/2018,08:30:00,43,03/12/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,OPEN AREAS (OPEN LOTS),N.Y. POLICE DEPT,0,(null),(null),(null),"1,020,958","244,807",45-64,BLACK,M,,40.838538,-73.867336,"(40.838538, -73.867336)",PATROL BORO BRONX,(null),45-64,WHITE HISPANIC,M
169266085,09/11/2017,15:30:00,09/11/2017,15:45:00,84,09/11/2017,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"988,474","190,817",18-24,BLACK,F,,40.690427,-73.984768,"(40.690427, -73.984768)",PATROL BORO BKLYN NORTH,(null),65+,WHITE HISPANIC,F
164168100,03/03/2017,14:30:00,04/08/2017,15:00:00,18,04/26/2017,109,GRAND LARCENY,407.0,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"990,503","215,519",25-44,BLACK,F,,40.758225,-73.977428,"(40.758225, -73.977428)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,D
185754453,07/29/2018,23:10:00,07/29/2018,23:17:00,101,07/29/2018,117,DANGEROUS DRUGS,500.0,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,QUEENS,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),34703,"1,052,807","161,157",25-44,BLACK,M,,40.608751,-73.753089,"(40.608751, -73.753089)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,UNKNOWN,E
160446443,01/19/2017,18:40:00,,(null),77,01/19/2017,117,DANGEROUS DRUGS,503.0,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,005,737","183,121",(null),(null),(null),,40.66927546,-73.92254385,"(40.66927546, -73.92254385)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,E
163542520,04/05/2017,16:30:00,,(null),25,04/05/2017,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,(null),PARK/PLAYGROUND,N.Y. POLICE DEPT,0,(null),(null),(null),"1,000,098","232,836",UNKNOWN,UNKNOWN,U,,40.80574267,-73.94275414,"(40.80574267, -73.94275414)",PATROL BORO MAN NORTH,(null),<18,BLACK,F
176273403,03/24/2018,19:30:00,,(null),43,03/24/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),911,"1,020,973","239,018",<18,BLACK,F,,40.822649,-73.867314,"(40.822649, -73.867314)",PATROL BORO BRONX,(null),<18,BLACK,F
189082026,10/22/2018,09:40:00,10/22/2018,09:42:00,75,10/22/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,(null),BUS (NYC TRANSIT),N.Y. POLICE DEPT,0,(null),(null),(null),"1,012,212","179,425",25-44,BLACK,M,,40.65911269,-73.89921817,"(40.65911269, -73.89921817)",PATROL BORO BKLYN NORTH,(null),45-64,BLACK,M
175264863,02/24/2018,20:45:00,02/24/2018,21:08:00,49,02/24/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,021,104","249,592",45-64,WHITE HISPANIC,F,,40.851671,-73.866781,"(40.851671, -73.866781)",PATROL BORO BRONX,(null),25-44,UNKNOWN,F
162029302,02/16/2017,15:50:00,02/16/2017,15:55:00,122,02/17/2017,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"957,176","153,260",(null),(null),(null),,40.58729804,-74.09747631,"(40.58729804, -74.09747631)",PATROL BORO STATEN ISLAND,(null),25-44,WHITE HISPANIC,F
166299866,06/10/2017,19:00:00,06/11/2017,16:30:00,34,06/15/2017,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,005,755","255,997",(null),(null),(null),,40.869303,-73.922243,"(40.869303, -73.922243)",PATROL BORO MAN NORTH,(null),45-64,BLACK HISPANIC,M
